File,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,Perimeter,Diameter,Area,ASM_0,ASM_45,ASM_90,ASM_135,Contrast_0,Contrast_45,Contrast_90,Contrast_135,IDM_0,IDM_45,IDM_90,IDM_135,Entropy_0,Entropy_45,Entropy_90,Entropy_135,Correlation_0,Correlation_45,Correlation_90,Correlation_135,Jenis
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica55_vertical_90.jpg,0.19653622877127136,0.013037761575717307,1.8317890449766935e-05,2.9492371008847886e-06,2.155388987027702e-11,3.2945288220253114e-07,2.308426757821938e-12,671.4112498760223,159.34535763902448,19942.0,0.43220350076999825,0.4299292433957362,0.4345040797803952,0.4294531438907211,330.2849782536902,399.6639008330261,167.90896620946555,400.5709150765133,0.7430739383620997,0.7619923434839251,0.7638052267127466,0.7638345556340237,5.21855660269606,5.204818077881523,5.02564653102421,5.1848825292825405,0.9792937524288738,0.9750026662054926,0.989473440051288,0.9749459361937224,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_horizontal_0.jpg,0.19748609569291664,0.012906549660493042,0.00012653349226493388,1.356377142460807e-05,3.6830465374872054e-10,3.1694760155600214e-07,4.2438690273364117e-10,594.2985507249832,148.80493581359866,17391.0,0.49387902444483817,0.4892408267046324,0.49136100392558574,0.4892313045819209,143.73750418203005,350.30774657343335,325.8638340582958,388.38212174138755,0.8002749608151849,0.8095526250399724,0.7912384973966351,0.8028447920546363,4.431728469379851,4.48184976419736,4.532688540457339,4.523866952708631,0.9902447823119913,0.9762860541247541,0.9778841809173059,0.9737086241912232,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_horizontal_270.jpg,0.197591399467863,0.012959298252312818,0.00018068126346662937,1.1936017189304476e-05,-1.3112064650349789e-11,-5.044594534654377e-07,5.541459591644941e-10,610.0975396633148,149.80694314851357,17626.0,0.48567254909606977,0.4831184057981254,0.4880333539530044,0.4838662259716369,321.1293074607706,395.083982800238,147.2277350284671,342.08337812409343,0.7838091821539233,0.799386800945894,0.7901500513277624,0.8017891979689734,4.612176944061864,4.594036178328002,4.519663965140463,4.566454823758334,0.9782277848831559,0.9732816150463788,0.9900181209135025,0.9768658923650315,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_horizontal_90.jpg,0.19728323354984262,0.01283101718421231,0.00010961137572199208,1.4684947724178227e-05,4.766657350140958e-10,6.761303601551421e-07,3.46272070551295e-10,614.1980456113815,148.81990881900106,17394.5,0.49095641879629603,0.4888738228828744,0.4934256363890821,0.48862265624871726,324.61351622624835,377.88497715660526,142.31886918704612,361.5298978768475,0.7903901402261073,0.8015204848815566,0.7981963899149516,0.8076587111161553,4.54493153578526,4.536665615077364,4.443273559512365,4.497821046349628,0.9779118946876448,0.974352878829611,0.9903160096132623,0.9754629009934893,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_original_0.jpg,0.19722382421432422,0.012824906640924694,0.00011215775636820408,1.4839533796423406e-05,4.869907662132029e-10,6.825207307908489e-07,-3.5965759466823385e-10,622.9259697198868,148.91612790645723,17417.0,0.4927670234712536,0.4881941011989612,0.4902760502407143,0.4880113629989557,141.49514887925207,373.5903654930689,322.58042823694973,361.9305294275065,0.7980893532423421,0.8015976887380003,0.7889739765953823,0.8071035127901326,4.452706465937938,4.544002934863469,4.555317698236032,4.505793058359587,0.9903669587012371,0.9746307951525065,0.9780386068922455,0.975422573519823,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_original_270.jpg,0.19791125024304107,0.012414413098650596,0.00019162999178726803,2.1236876921747783e-05,1.0101200858150815e-09,4.742036682587651e-07,-9.028163112830929e-10,693.4945093393326,148.5051586792787,17321.0,0.49120958569990125,0.4892524211723429,0.49400654356505813,0.4889643970973053,333.5838742055081,366.73468153715396,152.27253261963497,396.7354205857835,0.7894717633484236,0.8087590928737352,0.7967103207643511,0.80362714957048,4.530155633103429,4.47702431563722,4.434880060845247,4.512911170532941,0.9773707200127821,0.9751854898259371,0.9896703107030576,0.9731555382510534,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_original_90.jpg,0.1976576811864712,0.01299190299439435,0.00011559332261889377,1.2553533302432471e-05,3.159645038716594e-10,2.878438563756415e-07,-3.589536865952642e-10,594.6416965723038,148.77926429856012,17385.0,0.49147881825786005,0.48930845207157325,0.494019593673747,0.4893524668681335,326.9893275343779,353.1367911850953,143.646336567443,389.3963988174455,0.7911804612646459,0.8084121075434338,0.7996142511569702,0.8032480086777499,4.537942749813296,4.488545063193959,4.436862509513156,4.525279521420617,0.9777824276924141,0.976067251663625,0.9902398255824684,0.9736098694652761,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_vertical_0.jpg,0.19690464877794972,0.012712956310937688,0.00017209601157544088,1.2874451885011692e-05,1.4742943869890692e-10,-2.3499743138495347e-07,5.878014468860877e-10,597.6122592687607,149.2918558749573,17505.0,0.49117117369488145,0.48676775611343637,0.4886142208341139,0.4863442849459324,149.65342924057816,360.22581295343804,329.5061559050708,395.0206597687993,0.7957515378021973,0.8063872078918173,0.7881824525400589,0.8035423320204155,4.48354594171795,4.527872899803888,4.578700956562729,4.555985511144865,0.989827367366945,0.9755762537357169,0.977601949441715,0.9732171209935182,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_vertical_270.jpg,0.19728323354984262,0.01283101718421231,0.00010961137572199208,1.4684947724178227e-05,4.766657350140958e-10,6.761303601551421e-07,3.46272070551295e-10,614.1980456113815,148.81990881900106,17394.5,0.49095641879629603,0.4888738228828744,0.4934256363890821,0.48862265624871726,324.61351622624835,377.88497715660526,142.31886918704612,361.5298978768475,0.7903901402261073,0.8015204848815566,0.7981963899149516,0.8076587111161553,4.54493153578526,4.536665615077364,4.443273559512365,4.497821046349628,0.9779118946876448,0.974352878829611,0.9903160096132623,0.9754629009934893,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica56_vertical_90.jpg,0.197591399467863,0.012959298252312818,0.00018068126346662937,1.1936017189304476e-05,-1.3112064650349789e-11,-5.044594534654377e-07,5.541459591644941e-10,610.0975396633148,149.80694314851357,17626.0,0.48567254909606977,0.4831184057981254,0.4880333539530044,0.4838662259716369,321.1293074607706,395.083982800238,147.2277350284671,342.08337812409343,0.7838091821539233,0.799386800945894,0.7901500513277624,0.8017891979689734,4.612176944061864,4.594036178328002,4.519663965140463,4.566454823758334,0.9782277848831559,0.9732816150463788,0.9900181209135025,0.9768658923650315,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica57_horizontal_0.jpg,0.23850349548423097,0.030632426208592564,3.315972239019268e-05,1.3994937196974595e-05,2.9563114975206605e-10,2.3995759110440222e-06,5.910857058441346e-11,602.8843368291855,132.55213728029014,13799.5,0.5818572069094581,0.5776757257320974,0.578874490562797,0.5763227346910965,146.43890933425516,307.67723730174004,317.65757778528956,428.95186105876735,0.8398524230232142,0.8496747949594521,0.8336416192909233,0.8426093782476466,3.5994879964491213,3.61850800935591,3.6672579646064256,3.6685227484502754,0.9891236804551513,0.9772154587965194,0.9764069171401137,0.9682346622768913,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica57_horizontal_270.jpg,0.23091589307365457,0.02753455793125961,1.0515248527585129e-05,3.932683953710121e-06,2.527948398126193e-11,6.287833382430683e-07,-7.180681099444345e-13,552.3157968521118,133.9139364212045,14084.5,0.5724243684690767,0.5697070554717464,0.5756213339287789,0.5715138320913178,297.0086316494488,400.2985756516238,128.70592171297127,282.26303413055837,0.828330347866084,0.8383169766960802,0.8362827587778351,0.8456428197267882,3.7411944089971922,3.7448444404850934,3.662221192363695,3.6914351349667447,0.9777123882018843,0.9700491581146347,0.9903418711997454,0.9788807254895501,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica57_horizontal_90.jpg,0.2392864583067057,0.03095136207434735,5.309332297669222e-05,2.3358564301665036e-05,8.147056113927748e-10,4.071821146098424e-06,1.1369689542578269e-10,617.4701225757599,132.71293313886747,13833.0,0.5777533534078294,0.5750199011418895,0.5807087131180761,0.5765021704836296,316.9312144530713,430.5246573500888,148.86145868186264,307.13333109373036,0.832274137777904,0.8416648680099056,0.8394306261873263,0.8486878780808724,3.6829669887025194,3.6826436457320892,3.6107719852227147,3.63211047590474,0.9765345670025194,0.9682177897973291,0.988978369989108,0.9773267897147851,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica57_original_0.jpg,0.23934257338456433,0.030986723955423005,5.9321800008728476e-05,2.5580306258093378e-05,9.886807725771811e-10,4.476636959134269e-06,-1.2437781128592542e-10,605.3279888629913,132.58335172491928,13806.0,0.5815485549726988,0.575834864672727,0.5787184007807065,0.5774689973632702,152.16764804285444,438.8482262831744,318.7902977585269,305.30442085454877,0.8388393260842485,0.8412637194457967,0.8326084586489467,0.8474166295679694,3.607742020948251,3.676875579334943,3.673758889489717,3.6319522830905226,0.9887464532362813,0.967640458136106,0.9764238879302846,0.9774876355965939,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica57_original_270.jpg,0.23165251551702454,0.027804736826039077,1.3208990272024883e-05,5.6695530376163966e-06,4.905963997409404e-11,9.3316656959665e-07,-6.110756380236273e-13,567.5289993286133,134.08259533459403,14120.0,0.5713854054586114,0.57037005959042,0.5743247729688393,0.5685915614309802,283.72833723660005,275.3928043536164,127.94021411845897,386.25161246969003,0.830398241109213,0.846993196179171,0.8366770775218869,0.8388455942147285,3.7358057462712218,3.685834249215716,3.6640774565033523,3.7430271011517418,0.9789368435068798,0.9796151353320681,0.9905020951450024,0.971409249902337,2
C:\Users\USER\Desktop\Selected Perogram\Preproses\Tahap B\Bruguiera cylindrica\Bruguiera_cylindrica57_original_90.jpg,0.23932775831721406,0.03105189635744081,3.3613851031389584e-05,1.4443644598430668e-05,3.1179930894375976e-10,2.5005526288350194e-06,-6.37731270489957e-11,586.6000663042068,132.41759093987585,13771.5,0.5798159162777521,0.5786717176478696,0.582903978606424,0.5771636144541886,311.4311140850573,299.8847755978953,140.5133154901573,424.2021298037255,0.8338051117713996,0.8493854911408121,0.8399164881585984,0.8432705278100784,3.663083200989478,3.615443628732275,3.5904324032338586,3.6609616277842867,0.9768036410147383,0.9777294980192663,0.9895341307887716,0.968497252475755,2
